"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note"
"360","Indonesia","000"," World",2008,304190000,,0,2,15,"","Other fish fillets, fresh or chilled","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,304210000,,0,2,15,"","Swordfish (xiphias gladius) frozen fillets","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,304220000,,0,2,15,"","Toothfish (dissostichus spp.) frozen fillets","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,304290000,,0,2,15,"","Other fish fillets, frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,304910000,,0,2,15,"","Swordfish (xiphias gladius) other fish meat, frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,304920000,,0,2,15,"","Toothfish (dissostichus spp.) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,304990000,,0,2,15,"","Other fish meat (whether or not minced) frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305100000,,0,2,0,"","Flours, meals and pellets of fish, fit for human consumption","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305201000,,0,2,5,"","Livers & roes of freshwater fish, dried ,salted or salted or in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305209000,,0,2,5,"","Others livers & roes of fish, dried, smoked, salted or in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305300000,,0,2,5,"","Fish fillets, dried,salted or in brine, but not smoked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305410000,,0,2,5,"","Pacific salmon, smoked, incl.fillets ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305420000,,0,2,5,"","Herrings, smoked, including fillets ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305490000,,0,2,5,"","Other smoked fish, including fillets ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305510000,,0,2,5,"","Cod(gadus morhua/ogac/macrocephalus), dried,salted/unsalted but not smoked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305591000,,0,2,5,"","Sharks fins, dried, salted/unsalted but not smoked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305592000,,0,2,5,"","Marine fish, including anchovies, dried ,salted/unsalted, but not smoked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305599000,,0,2,5,"","Other dried fish, salted/unsalted but not smoked","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305610000,,0,2,5,"","Herrings(clupea harengus/pallasii), salted but not dried/smoked & in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305620000,,0,2,5,"","Cod(gadus morhua/ogac/macrocephalus), salted but not dried/smoked & in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305630000,,0,2,5,"","Anchovies(engraulis spp.), salted but not dried or smoked and in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305691000,,0,2,5,"","Marine fish, incl sharks fin,salted but not dried or smoked and in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,305699000,,0,2,5,"","Other fish, salted but not dried or smoked and in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306110000,,0,2,5,"","Rock lobsters and oth sea crawfish, ( Ja ,Palinurus,Panulirus spp.) frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306120000,,0,2,5,"","Lobster (Homarus spp.) , frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306130000,,0,2,5,"","Shrimps and prawns, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306140000,,0,2,5,"","Crabs, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306190000,,0,2,5,"","Other, incl flours, meals & pellets of crustac, fit for human consump,frozzen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306211000,,0,2,0,"","Rock lobsters and other sea crawfish, breeder, not frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306212000,,0,2,5,"","Rock lobsters and other sea crawfish, oth.than breeder, live","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306213000,,0,2,5,"","Rock lobsters and other sea crawfish, fresh or chilled","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306219100,,0,2,5,"","Oth rock lobsters & other sea crawfish in airtight containers, not frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306219900,,0,2,5,"","Oth rock lobsters & other sea crawfish not in airtight containers, not frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306221000,,0,2,0,"","Lobsters (homarus spp), breeder ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306222000,,0,2,5,"","Lobsters (homarus spp), oth than breeder live","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306223000,,0,2,5,"","Lobsters (homarus spp), fresh/chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306224100,,0,2,5,"","Lobsters (homarus spp), dried, in airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306224900,,0,2,5,"","Lobsters (homarus spp), dried not in airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306229100,,0,2,5,"","Oth lobsters, in airtight containers , not frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306229900,,0,2,5,"","Oth lobsters, not frozen in oth than airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306231000,,0,2,0,"","Shrimps and prawns, breeder ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306232000,,0,2,5,"","Shrimps and prawns,other than breeder, live","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306233000,,0,2,5,"","Shrimps and prawns, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306234100,,0,2,5,"","Shrimp & prawns, in airtight containers , dried","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306234900,,0,2,5,"","Other shrimps and prawns, dried in oth than airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306239100,,0,2,5,"","Oth shrimps and prawns, in airtight containers, not frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306239900,,0,2,5,"","Oth shrimps and prawns, not frozen in oth than airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306241000,,0,2,5,"","Crabs, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306242000,,0,2,5,"","Crabs, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306249100,,0,2,5,"","Crabs,in airtight container, not frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306249900,,0,2,5,"","Other crabs, not frozen not in airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306291000,,0,2,5,"","Other crustaceans, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306292000,,0,2,5,"","Other crustaceans, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306299100,,0,2,5,"","Crustaceans, in airtight containers , not frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,306299900,,0,2,5,"","Other crustaceans, not frozzen in oth than airtight containers","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307101000,,0,2,5,"","Oysters, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307102000,,0,2,5,"","Oysters, fresh, chilled or frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307103000,,0,2,5,"","Oysters, dried, salted or in brine ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307211000,,0,2,5,"","Scallops, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307212000,,0,2,5,"","Scallops, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307291000,,0,2,5,"","Scallops, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307292000,,0,2,5,"","Scallops, dried, salted or in brine ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307311000,,0,2,5,"","Mussels, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307312000,,0,2,5,"","Mussels, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307391000,,0,2,5,"","Mussels, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307392000,,0,2,5,"","Mussels, dried, salted or in brine ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307411000,,0,2,5,"","Cuttle fish and squid, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307412000,,0,2,5,"","Cuttle fish and squid,fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307491000,,0,2,5,"","Cuttle fish and squid, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307492000,,0,2,5,"","Cuttlefish&squid,dried,salted/in brine ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307511000,,0,2,5,"","Octopus, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307512000,,0,2,5,"","Octopus, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307591000,,0,2,5,"","Octopus, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307592000,,0,2,5,"","Octopus, dried, salted or in brine ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307601000,,0,2,5,"","Snails, other than sea snails, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307602000,,0,2,5,"","Snails, other than sea snails, fresh, chilled or frozen","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307603000,,0,2,5,"","Snails, other than sea snails, dried, salted or in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307911000,,0,2,5,"","Other molluscs, live ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307912000,,0,2,5,"","Other molluscs, fresh or chilled ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307991000,,0,2,5,"","Other molluscs, frozen ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307992000,,0,2,5,"","Beche-de-mer(trepang), dried, salted or in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,307999000,,0,2,5,"","Oth aquatic invertebrates not crstceans, for human consumpt dried,salted/in brine","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,401100000,,0,2,5,"","Milk and cream, not concentrated, no add sugar, of a fat content, by weight < 1%","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,401200000,,0,2,5,"","Milk and cream, not concentrated, no add sugar, of a fat content, by weight  1- 6","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,401300000,,0,2,5,"","Milk and cream, not concentrated, no add sugar, of a fat content, by weight  > 6%","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402103000,,0,2,5,"","Milk&cream fat cont<=1.5%,in solid form added sugar/oth sweet,in cont>= 20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402109000,,0,2,5,"","Milk&cream fat cont<=1.5%,in solid form added sugar/oth sweet,in cont< 20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402212000,,0,2,5,"","Milk&cream fat cont> 1.5%,in solid form not added sugar/oth sweet,in cont>=20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402219000,,0,2,5,"","Milk&cream fat cont> 1.5%,in solid form not added sugar/oth sweet,in cont<20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402292000,,0,2,5,"","Milk&cream fat cont> 1.5%,in solid form added sugar/oth sweet,in cont>= 20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402299000,,0,2,5,"","Milk&cream fat cont> 1.5%,in solid form added sugar/oth sweet,in cont< 20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402910000,,0,2,5,"","Other milk & cream, not containing added sugar/other sweetening","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,402990000,,0,2,10,"","Other milk&cream, containing added sugar/other sweetening","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,403101100,,0,2,10,"","Yoghurt in liquid form, incl. condensed form,cont.fruits, nuts, cocoa or flavor","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,403101900,,0,2,10,"","Yoghurt in other form, containing fruits ,nuts, cocoa or flavoring matter","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,403109100,,0,2,10,"","Yoghurt in condensed form, not contain f nut, cocoa, or flavoring matter","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,403109900,,0,2,10,"","Yoghurt in other form, not contain fruit nut, cocoa, or flavoring matter","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,403901000,,0,2,5,"","Buttermilk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,403909000,,0,2,5,"","Curdled milk and cream, kephir & other fermented milk and cream","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,404101100,,0,2,5,"","Whey, whether/not concentrated/contain add sugar/sweetening,for human consumpt","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,404101900,,0,2,5,"","Modified whey,whether/not concentr/cont add sugar/sweetening,for human consumpt","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,404109100,,0,2,5,"","Whey,whether/not concentrated/contain. add sugar/sweetening,for animal feeding","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,404109900,,0,2,5,"","Modified whey,whether/not concentr/cont add sugar/sweetening,for animal feeding","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,404900000,,0,2,5,"","Oth products consisting of natural milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,405100000,,0,2,5,"","Butter derived from milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,405200000,,0,2,5,"","Dairy spreads derived from milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,405901000,,0,2,5,"","Anhydrous butterfat derived from milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,405902000,,0,2,5,"","Butter oil derived from milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,405903000,,0,2,5,"","Ghee derived from milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,405909000,,0,2,5,"","Other fats and oils derived from milk ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406101000,,0,2,5,"","Fresh  cheese (unripened or uncured), including whey cheese","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406109000,,0,2,5,"","Fresh curd (unripened or uncured) ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406201000,,0,2,5,"","Grated/powdered cheese,in packages of a gross weight exceeding 20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406209000,,0,2,5,"","Grated/powdered cheese,in packages of a gross weight <= 20 kg","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406300000,,0,2,5,"","Processed cheese,not grated or powdered ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406400000,,0,2,5,"","Blue veined cheese and oth cheese cont veins prod by penicillium roquefort","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,406900000,,0,2,5,"","Other cheese ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,407001100,,0,2,5,"","Hens' eggs, fresh for hatching ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,407001200,,0,2,5,"","Ducks' eggs, fresh for hatching ","MFN applied duty rates","A",,""
"360","Indonesia","000"," World",2008,407001900,,0,2,5,"","Other birds' eggs, fresh for hatching ","MFN applied duty rates","A",,""
